"SALES_ID";"SALES_DATE";"SALES_TIME";"CUSTOMER_ID";"PRODUCT_ID";"QUANTITY";"DISCOUNT_PERCENTAGE";"DISCOUNT_AMOUNT";"PRICE"
S_239820378;"2021-02-09";"13:03:58";C_000005596;P_0242;"1";"0.00";"0.00";"319.00"
S_789269019;"2022-06-02";"22:42:40";C_000000196;P_0242;"1";"0.00";"0.00";"319.00"
S_957717348;"2022-12-04";"19:41:31";C_000011664;P_0242;"1";"0.00";"0.00";"319.00"
S_334839828;"2020-02-29";"13:41:07";C_000000145;P_0242;"1";"0.00";"0.00";"319.00"
S_334335517;"2022-02-17";"14:20:55";C_000003020;P_0242;"1";"0.00";"0.00";"319.00"
S_251949727;"2022-08-07";"21:30:16";C_000001745;P_0242;"1";"0.00";"0.00";"319.00"
S_772765343;"2020-06-20";"00:41:48";C_000000596;P_0242;"1";"0.00";"0.00";"319.00"
S_930053657;"2021-11-11";"15:34:12";C_000012393;P_0242;"1";"0.00";"0.00";"319.00"
S_981206629;"2022-06-24";"17:27:54";C_000002599;P_0242;"1";"0.00";"0.00";"319.00"
S_772861177;"2022-05-07";"21:03:04";C_000000096;P_0242;"1";"0.00";"0.00";"319.00"
S_295645185;"2020-04-08";"15:43:57";C_000001629;P_0242;"1";"0.00";"0.00";"319.00"
S_047317735;"2020-03-23";"13:25:22";C_000036486;P_0242;"1";"0.00";"0.00";"319.00"
S_830542139;"2020-04-20";"20:34:58";C_000000877;P_0242;"1";"0.00";"0.00";"319.00"
S_003708848;"2020-02-03";"00:17:46";C_000001596;P_0242;"1";"0.00";"0.00";"319.00"
S_392756579;"2022-04-06";"21:38:01";C_000001396;P_0242;"1";"0.00";"0.00";"319.00"
S_586439645;"2020-02-01";"01:02:10";C_000000196;P_0242;"1";"0.00";"0.00";"319.00"
S_942727571;"2021-03-18";"16:30:26";C_000007806;P_0242;"1";"0.00";"0.00";"319.00"
S_013912719;"2021-09-29";"23:15:16";C_000001582;P_0242;"1";"0.00";"0.00";"319.00"
S_618893731;"2021-11-10";"02:29:31";C_000000282;P_0242;"1";"0.00";"0.00";"319.00"
S_742286992;"2022-10-23";"15:51:08";C_000000602;P_0242;"1";"0.00";"0.00";"319.00"
S_855766643;"2022-02-19";"08:48:33";C_000001448;P_0242;"1";"0.00";"0.00";"319.00"
S_870846963;"2021-12-18";"02:58:45";C_000001475;P_0242;"1";"0.00";"0.00";"319.00"
S_128669079;"2022-12-16";"05:55:16";C_000000535;P_0242;"1";"0.00";"0.00";"319.00"
S_858034391;"2020-07-15";"07:30:28";C_000001461;P_0242;"1";"0.00";"0.00";"319.00"
S_133546575;"2021-04-13";"06:50:39";C_000000282;P_0242;"1";"0.00";"0.00";"319.00"
S_663657112;"2021-03-07";"20:39:08";C_000046436;P_0242;"1";"0.00";"0.00";"319.00"
S_499943480;"2022-04-26";"03:27:19";C_000001552;P_0242;"1";"0.00";"0.00";"319.00"
S_809099705;"2020-02-27";"00:47:21";C_000001396;P_0242;"1";"0.00";"0.00";"319.00"
S_181416628;"2020-06-27";"07:43:57";C_000001475;P_0242;"1";"0.00";"0.00";"319.00"
S_023429611;"2022-11-30";"14:15:29";C_000001831;P_0242;"1";"0.00";"0.00";"319.00"
S_033994765;"2022-11-20";"21:23:30";C_000001475;P_0242;"1";"0.00";"0.00";"319.00"
S_306385788;"2021-08-25";"01:17:26";C_000001226;P_0242;"1";"0.00";"0.00";"319.00"
S_751617395;"2020-12-21";"07:41:19";C_000000491;P_0242;"1";"0.00";"0.00";"319.00"
S_192842901;"2022-02-28";"22:34:31";C_000000453;P_0242;"1";"0.00";"0.00";"319.00"
S_802892060;"2021-03-18";"04:25:28";C_000009421;P_0242;"1";"0.00";"0.00";"319.00"
S_070966333;"2021-11-06";"12:47:56";C_000000500;P_0242;"1";"0.00";"0.00";"319.00"
S_307730246;"2021-05-05";"21:51:51";C_000001828;P_0242;"1";"0.00";"0.00";"319.00"
S_365538858;"2022-10-13";"09:52:44";C_000033939;P_0242;"1";"0.00";"0.00";"319.00"
S_683531745;"2022-04-14";"23:16:07";C_000001180;P_0242;"1";"0.00";"0.00";"319.00"
S_806097074;"2020-05-03";"07:08:29";C_000001577;P_0242;"1";"0.00";"0.00";"319.00"
S_398368145;"2021-11-21";"10:23:15";C_000000501;P_0242;"1";"0.00";"0.00";"319.00"
S_823507909;"2021-08-27";"14:37:20";C_000000648;P_0242;"1";"0.00";"0.00";"319.00"
S_750111272;"2021-11-12";"11:49:26";C_000001523;P_0242;"1";"0.00";"0.00";"319.00"
S_002051522;"2020-02-02";"17:21:28";C_000001581;P_0242;"1";"0.00";"0.00";"319.00"
S_068127841;"2021-10-19";"11:03:33";C_000000586;P_0242;"1";"0.00";"0.00";"319.00"
S_136102112;"2022-05-11";"05:45:59";C_000001284;P_0242;"1";"0.00";"0.00";"319.00"
S_579496420;"2022-08-14";"22:35:42";C_000001226;P_0242;"1";"0.00";"0.00";"319.00"
S_288380567;"2021-04-04";"10:23:21";C_000000221;P_0242;"1";"0.00";"0.00";"319.00"
S_821442662;"2022-07-31";"13:18:36";C_000001746;P_0242;"1";"0.00";"0.00";"319.00"
S_232845920;"2022-02-13";"23:25:45";C_000013551;P_0242;"1";"0.00";"0.00";"319.00"
S_684040802;"2021-01-01";"18:18:14";C_000005922;P_0242;"1";"0.00";"0.00";"319.00"
S_795199379;"2020-03-17";"00:46:50";C_000001591;P_0242;"1";"0.00";"0.00";"319.00"
S_690192284;"2020-10-25";"00:25:18";C_000000004;P_0242;"1";"0.00";"0.00";"319.00"
S_473454291;"2020-05-03";"18:30:32";C_000001114;P_0242;"1";"0.00";"0.00";"319.00"
S_246818346;"2020-07-04";"01:27:39";C_000023356;P_0242;"1";"0.00";"0.00";"319.00"
S_685133848;"2020-04-16";"10:19:59";C_000000617;P_0242;"1";"0.00";"0.00";"319.00"
S_941854301;"2020-09-30";"14:45:26";C_000006865;P_0242;"1";"0.00";"0.00";"319.00"
S_307288871;"2020-06-04";"03:49:14";C_000000051;P_0242;"1";"0.00";"0.00";"319.00"
S_050798123;"2020-03-25";"13:07:10";C_000000384;P_0242;"1";"0.00";"0.00";"319.00"
S_039082315;"2021-08-18";"03:10:25";C_000005853;P_0242;"1";"0.00";"0.00";"319.00"
S_713748122;"2021-01-03";"12:39:54";C_000000685;P_0242;"1";"0.00";"0.00";"319.00"
S_815139110;"2021-09-28";"10:08:53";C_000023730;P_0242;"1";"0.00";"0.00";"319.00"
S_533730335;"2022-02-03";"15:53:48";C_000000436;P_0242;"1";"0.00";"0.00";"319.00"
S_444861825;"2022-10-11";"17:50:50";C_000001179;P_0242;"1";"0.00";"0.00";"319.00"
S_801894903;"2020-10-22";"13:38:36";C_000004811;P_0242;"1";"0.00";"0.00";"319.00"
S_406463161;"2021-02-25";"07:13:24";C_000000260;P_0242;"1";"0.00";"0.00";"319.00"
S_760848383;"2022-09-27";"03:32:29";C_000025950;P_0242;"1";"0.00";"0.00";"319.00"
S_841815862;"2020-11-18";"00:22:45";C_000005063;P_0242;"1";"0.00";"0.00";"319.00"
S_115456230;"2020-07-25";"13:30:02";C_000001050;P_0242;"1";"0.00";"0.00";"319.00"
S_308874762;"2022-01-31";"03:07:51";C_000000616;P_0242;"1";"0.00";"0.00";"319.00"
S_067074173;"2022-03-20";"13:29:16";C_000000384;P_0242;"1";"0.00";"0.00";"319.00"
S_078728470;"2020-11-27";"18:50:33";C_000000385;P_0242;"1";"0.00";"0.00";"319.00"
S_868204484;"2020-04-19";"06:29:44";C_000001450;P_0242;"1";"0.00";"0.00";"319.00"
S_664069559;"2020-11-27";"03:23:45";C_000033048;P_0242;"1";"0.00";"0.00";"319.00"
S_186476451;"2021-03-20";"09:22:58";C_000000618;P_0242;"1";"0.00";"0.00";"319.00"
S_046655319;"2020-04-19";"10:25:35";C_000000505;P_0242;"1";"0.00";"0.00";"319.00"
S_094830725;"2021-09-21";"17:37:57";C_000000433;P_0242;"1";"0.00";"0.00";"319.00"
S_676944081;"2022-04-22";"09:57:13";C_000000385;P_0242;"1";"0.00";"0.00";"319.00"
S_761317292;"2021-08-23";"16:45:10";C_000005033;P_0242;"1";"0.00";"0.00";"319.00"
S_150520765;"2022-05-14";"18:35:37";C_000006900;P_0242;"1";"0.00";"0.00";"319.00"
S_497297060;"2020-01-30";"13:49:14";C_000023792;P_0242;"1";"0.00";"0.00";"319.00"
S_555129736;"2022-01-02";"07:09:36";C_000000635;P_0242;"1";"0.00";"0.00";"319.00"
S_385003260;"2021-06-24";"21:49:04";C_000000541;P_0242;"1";"0.00";"0.00";"319.00"
S_420874158;"2020-01-20";"17:33:57";C_000000999;P_0242;"1";"0.00";"0.00";"319.00"
S_372698897;"2021-08-25";"01:07:25";C_000000211;P_0242;"1";"0.00";"0.00";"319.00"
S_638673840;"2021-04-11";"17:32:46";C_000006150;P_0242;"1";"0.00";"0.00";"319.00"
S_657420548;"2021-01-16";"05:48:11";C_000000051;P_0242;"1";"0.00";"0.00";"319.00"
S_871778330;"2021-11-02";"04:27:10";C_000000684;P_0242;"1";"0.00";"0.00";"319.00"
S_184398863;"2020-05-09";"17:18:38";C_000000466;P_0242;"1";"0.00";"0.00";"319.00"
S_210865112;"2022-01-05";"03:22:19";C_000029856;P_0242;"1";"0.00";"0.00";"319.00"
S_236303445;"2021-10-24";"03:00:36";C_000016212;P_0242;"1";"0.00";"0.00";"319.00"
S_977233201;"2020-01-28";"17:21:35";C_000023730;P_0242;"1";"0.00";"0.00";"319.00"
S_337088180;"2021-10-02";"17:51:58";C_000014769;P_0242;"1";"0.00";"0.00";"319.00"
S_724604994;"2021-03-23";"08:06:48";C_000000966;P_0242;"1";"0.00";"0.00";"319.00"
S_298017388;"2021-10-17";"17:45:49";C_000000493;P_0242;"1";"0.00";"0.00";"319.00"
S_014363239;"2020-12-26";"14:06:43";C_000023296;P_0242;"1";"0.00";"0.00";"319.00"
S_961492048;"2020-07-20";"20:48:02";C_000006265;P_0242;"1";"0.00";"0.00";"319.00"
S_404664941;"2021-09-30";"21:55:52";C_000001457;P_0242;"1";"0.00";"0.00";"319.00"
S_365167119;"2022-12-13";"16:00:58";C_000000517;P_0242;"1";"0.00";"0.00";"319.00"
S_357215151;"2020-05-26";"06:10:36";C_000001735;P_0242;"1";"0.00";"0.00";"319.00"
S_554411356;"2022-12-22";"21:19:45";C_000000635;P_0242;"1";"0.00";"0.00";"319.00"
S_785359924;"2020-04-30";"12:21:26";C_000001917;P_0242;"1";"0.00";"0.00";"319.00"
S_312711136;"2022-08-22";"05:08:39";C_000004513;P_0242;"1";"0.00";"0.00";"319.00"
S_933808381;"2022-08-06";"21:18:35";C_000000061;P_0242;"1";"0.00";"0.00";"319.00"
S_140336481;"2020-07-19";"12:54:47";C_000001748;P_0242;"1";"0.00";"0.00";"319.00"
S_237635359;"2022-09-10";"07:02:39";C_000007575;P_0242;"1";"0.00";"0.00";"319.00"
S_129056192;"2022-01-06";"06:03:16";C_000000672;P_0242;"1";"0.00";"0.00";"319.00"
S_731496123;"2020-02-25";"08:23:17";C_000000436;P_0242;"1";"0.00";"0.00";"319.00"
S_856799036;"2021-08-22";"09:19:14";C_000000247;P_0242;"1";"0.00";"0.00";"319.00"
S_455475234;"2020-09-26";"16:45:48";C_000000618;P_0242;"1";"0.00";"0.00";"319.00"
S_272114664;"2020-09-28";"04:33:00";C_000001179;P_0242;"1";"0.00";"0.00";"319.00"
S_567641976;"2021-12-09";"20:04:20";C_000000929;P_0242;"1";"0.00";"0.00";"319.00"
S_429952149;"2020-08-30";"13:15:54";C_000007268;P_0242;"1";"0.00";"0.00";"319.00"
S_574990969;"2021-03-03";"10:17:08";C_000000247;P_0242;"1";"0.00";"0.00";"319.00"
S_377445276;"2021-12-26";"05:50:37";C_000002505;P_0242;"1";"0.00";"0.00";"319.00"
S_014204079;"2021-12-08";"00:10:11";C_000000230;P_0242;"1";"0.00";"0.00";"319.00"
S_797593535;"2021-11-30";"21:17:12";C_000008948;P_0242;"1";"0.00";"0.00";"319.00"
S_914898348;"2020-03-05";"08:25:35";C_000002146;P_0242;"1";"0.00";"0.00";"319.00"
S_162276363;"2020-09-23";"03:02:44";C_000000291;P_0242;"1";"0.00";"0.00";"319.00"
S_399052702;"2022-01-08";"10:12:40";C_000006265;P_0242;"1";"0.00";"0.00";"319.00"
S_982166912;"2020-07-16";"21:05:49";C_000000445;P_0242;"1";"0.00";"0.00";"319.00"
S_145659620;"2020-05-29";"13:34:36";C_000005545;P_0242;"1";"0.00";"0.00";"319.00"
S_071391643;"2020-06-10";"15:58:29";C_000033035;P_0242;"1";"0.00";"0.00";"319.00"
S_758511562;"2020-05-03";"02:00:15";C_000048995;P_0242;"1";"0.00";"0.00";"319.00"
S_207410625;"2022-10-04";"17:49:54";C_000002146;P_0242;"1";"0.00";"0.00";"319.00"
S_861541577;"2021-06-03";"19:58:57";C_000000098;P_0242;"1";"0.00";"0.00";"319.00"
S_084296782;"2020-04-09";"19:44:14";C_000000151;P_0242;"1";"0.00";"0.00";"319.00"
S_393184089;"2021-03-03";"17:26:54";C_000005549;P_0242;"1";"0.00";"0.00";"319.00"
S_556484733;"2020-03-23";"14:38:20";C_000000165;P_0242;"1";"0.00";"0.00";"319.00"
S_006294009;"2022-06-16";"11:26:31";C_000002226;P_0242;"1";"0.00";"0.00";"319.00"
S_178674497;"2022-05-24";"06:28:05";C_000000427;P_0242;"1";"0.00";"0.00";"319.00"
S_714916149;"2022-02-26";"02:53:35";C_000000519;P_0242;"1";"0.00";"0.00";"319.00"
S_730779842;"2021-06-04";"06:23:16";C_000029856;P_0242;"1";"0.00";"0.00";"319.00"
S_739426854;"2022-08-16";"18:28:13";C_000000890;P_0242;"1";"0.00";"0.00";"319.00"
S_158266225;"2022-01-04";"14:08:43";C_000000999;P_0242;"1";"0.00";"0.00";"319.00"
S_733210850;"2022-06-19";"12:05:08";C_000021064;P_0242;"1";"0.00";"0.00";"319.00"
S_221794454;"2020-09-21";"09:08:25";C_000023358;P_0242;"1";"0.00";"0.00";"319.00"
S_979650203;"2022-02-01";"06:28:21";C_000023534;P_0242;"1";"0.00";"0.00";"319.00"
S_347165564;"2020-02-02";"10:07:31";C_000000649;P_0242;"1";"0.00";"0.00";"319.00"
S_300126047;"2021-02-26";"00:43:06";C_000000426;P_0242;"1";"0.00";"0.00";"319.00"
S_489102542;"2021-05-29";"01:24:58";C_000000388;P_0242;"1";"0.00";"0.00";"319.00"
S_221765834;"2022-07-30";"04:50:09";C_000000508;P_0242;"1";"0.00";"0.00";"319.00"
S_482293154;"2022-04-28";"07:17:07";C_000000929;P_0242;"1";"0.00";"0.00";"319.00"
S_995896824;"2022-10-23";"09:42:13";C_000023730;P_0242;"1";"0.00";"0.00";"319.00"
S_001371181;"2020-07-26";"10:39:50";C_000003792;P_0242;"1";"0.00";"0.00";"319.00"
S_586214882;"2020-07-15";"22:05:53";C_000000671;P_0242;"1";"0.00";"0.00";"319.00"
S_231926400;"2020-12-16";"07:26:57";C_000003934;P_0242;"1";"0.00";"0.00";"319.00"
S_102073280;"2020-07-16";"04:55:04";C_000000671;P_0242;"1";"0.00";"0.00";"319.00"
S_316833085;"2022-07-21";"23:28:41";C_000000635;P_0242;"1";"0.00";"0.00";"319.00"
S_672061097;"2020-03-09";"06:27:10";C_000029239;P_0242;"1";"0.00";"0.00";"319.00"
S_368154047;"2020-06-29";"02:36:12";C_000021399;P_0242;"1";"0.00";"0.00";"319.00"
S_547280283;"2022-04-21";"16:43:42";C_000000699;P_0242;"1";"0.00";"0.00";"319.00"
S_857518408;"2020-10-25";"17:55:43";C_000001333;P_0242;"1";"0.00";"0.00";"319.00"
S_482934566;"2022-03-16";"20:52:23";C_000000005;P_0242;"1";"0.00";"0.00";"319.00"
S_759917681;"2022-12-18";"14:20:26";C_000000076;P_0242;"1";"0.00";"0.00";"319.00"
S_216076898;"2020-09-29";"10:38:48";C_000000474;P_0242;"1";"0.00";"0.00";"319.00"
S_191594999;"2021-06-13";"21:38:41";C_000004094;P_0242;"1";"0.00";"0.00";"319.00"
S_824853034;"2021-06-11";"07:37:55";C_000001751;P_0242;"1";"0.00";"0.00";"319.00"
S_876988923;"2020-05-26";"17:17:35";C_000000519;P_0242;"1";"0.00";"0.00";"319.00"
S_799317952;"2022-08-20";"09:30:33";C_000001050;P_0242;"1";"0.00";"0.00";"319.00"
S_434730480;"2022-08-17";"10:06:08";C_000042676;P_0242;"1";"0.00";"0.00";"319.00"
S_661704673;"2020-06-10";"04:07:18";C_000008010;P_0242;"1";"0.00";"0.00";"319.00"
S_920308923;"2020-09-12";"18:02:23";C_000000233;P_0242;"1";"0.00";"0.00";"319.00"
S_475900459;"2020-07-29";"03:43:09";C_000007643;P_0242;"1";"0.00";"0.00";"319.00"
S_537997321;"2022-01-03";"23:21:08";C_000006865;P_0242;"1";"0.00";"0.00";"319.00"
S_044012013;"2021-07-07";"11:28:45";C_000000650;P_0242;"1";"0.00";"0.00";"319.00"
S_169270073;"2022-07-05";"02:33:33";C_000001457;P_0242;"1";"0.00";"0.00";"319.00"
S_256687290;"2021-08-29";"10:16:55";C_000027313;P_0242;"1";"0.00";"0.00";"319.00"
S_185682260;"2020-03-16";"10:38:39";C_000000657;P_0242;"1";"0.00";"0.00";"319.00"
S_332412834;"2022-09-14";"09:32:29";C_000003934;P_0242;"1";"0.00";"0.00";"319.00"
S_680525810;"2021-12-26";"22:17:43";C_000007526;P_0242;"1";"0.00";"0.00";"319.00"
S_780544094;"2021-12-07";"01:38:44";C_000003824;P_0242;"1";"0.00";"0.00";"319.00"
S_676383086;"2022-01-25";"12:39:25";C_000034760;P_0242;"1";"0.00";"0.00";"319.00"
S_281886472;"2022-10-30";"01:02:24";C_000004427;P_0242;"1";"0.00";"0.00";"319.00"
S_781648310;"2022-11-03";"05:45:13";C_000021079;P_0242;"1";"0.00";"0.00";"319.00"
S_613584318;"2020-12-27";"13:51:52";C_000021079;P_0242;"1";"0.00";"0.00";"319.00"
S_052365072;"2022-02-22";"09:32:57";C_000000194;P_0242;"1";"0.00";"0.00";"319.00"
S_795207746;"2021-06-03";"21:29:37";C_000000235;P_0242;"1";"0.00";"0.00";"319.00"
S_571922768;"2020-11-08";"02:29:46";C_000000651;P_0242;"1";"0.00";"0.00";"319.00"
S_162981922;"2020-11-26";"04:01:58";C_000047915;P_0242;"1";"0.00";"0.00";"319.00"
S_650168862;"2020-11-27";"06:50:45";C_000006153;P_0242;"1";"0.00";"0.00";"319.00"
S_894103204;"2020-10-08";"15:03:10";C_000000553;P_0242;"1";"0.00";"0.00";"319.00"
S_469684399;"2020-05-29";"16:26:28";C_000000671;P_0242;"1";"0.00";"0.00";"319.00"
S_785262470;"2021-03-20";"20:08:00";C_000000584;P_0242;"1";"0.00";"0.00";"319.00"
S_466098296;"2020-02-04";"11:03:51";C_000007268;P_0242;"1";"0.00";"0.00";"319.00"
S_534214099;"2020-02-24";"17:57:04";C_000001739;P_0242;"1";"0.00";"0.00";"319.00"
S_918736447;"2020-12-25";"11:31:30";C_000004704;P_0242;"1";"0.00";"0.00";"319.00"
S_884902742;"2020-06-03";"22:22:18";C_000000445;P_0242;"1";"0.00";"0.00";"319.00"
S_812371389;"2022-12-10";"11:55:35";C_000001350;P_0242;"1";"0.00";"0.00";"319.00"
S_971940349;"2021-08-07";"04:56:53";C_000001163;P_0242;"1";"0.00";"0.00";"319.00"
S_719375838;"2022-12-23";"01:40:04";C_000000053;P_0242;"1";"0.00";"0.00";"319.00"
S_697020472;"2022-08-18";"18:54:51";C_000004094;P_0242;"1";"0.00";"0.00";"319.00"
S_244651228;"2021-09-06";"15:03:24";C_000014218;P_0242;"1";"0.00";"0.00";"319.00"
S_954223883;"2021-01-09";"22:50:44";C_000023514;P_0242;"1";"0.00";"0.00";"319.00"
S_721158079;"2020-01-25";"15:40:37";C_000006839;P_0242;"1";"0.00";"0.00";"319.00"
S_486126201;"2022-05-25";"21:58:30";C_000021079;P_0242;"1";"0.00";"0.00";"319.00"
S_017996687;"2022-02-27";"07:35:22";C_000007415;P_0242;"1";"0.00";"0.00";"319.00"
S_752839196;"2020-11-26";"04:55:40";C_000006441;P_0242;"1";"0.00";"0.00";"319.00"
S_708938609;"2020-07-12";"15:09:30";C_000000986;P_0242;"1";"0.00";"0.00";"319.00"
S_969309960;"2021-09-07";"21:07:21";C_000000855;P_0242;"1";"0.00";"0.00";"319.00"
S_982944129;"2022-02-02";"05:22:03";C_000025403;P_0242;"1";"0.00";"0.00";"319.00"
S_796823463;"2021-05-26";"02:38:39";C_000004498;P_0242;"1";"0.00";"0.00";"319.00"
S_152840965;"2022-05-12";"18:36:50";C_000004188;P_0242;"1";"0.00";"0.00";"319.00"
S_649010334;"2021-02-19";"10:32:44";C_000004225;P_0242;"1";"0.00";"0.00";"319.00"
S_968035059;"2020-01-24";"13:47:51";C_000001458;P_0242;"1";"0.00";"0.00";"319.00"
S_706428330;"2020-01-04";"01:33:59";C_000045163;P_0242;"1";"0.00";"0.00";"319.00"
S_772955167;"2020-12-16";"01:57:44";C_000000519;P_0242;"1";"0.00";"0.00";"319.00"
S_594073992;"2021-08-22";"02:16:54";C_000019979;P_0242;"1";"0.00";"0.00";"319.00"
S_341237313;"2022-08-08";"12:47:01";C_000007415;P_0242;"1";"0.00";"0.00";"319.00"
S_494000345;"2022-09-04";"06:39:39";C_000006243;P_0242;"1";"0.00";"0.00";"319.00"
S_909906148;"2020-03-29";"14:37:47";C_000001148;P_0242;"1";"0.00";"0.00";"319.00"
S_498465894;"2021-05-06";"08:38:12";C_000000479;P_0242;"1";"0.00";"0.00";"319.00"
S_682374357;"2022-09-06";"06:47:41";C_000000685;P_0242;"1";"0.00";"0.00";"319.00"
S_392125499;"2020-11-14";"00:50:43";C_000006865;P_0242;"1";"0.00";"0.00";"319.00"
S_390456214;"2022-02-20";"22:37:34";C_000001163;P_0242;"1";"0.00";"0.00";"319.00"
S_294081736;"2021-11-10";"19:45:19";C_000008010;P_0242;"1";"0.00";"0.00";"319.00"
S_330442671;"2022-05-25";"04:53:20";C_000001253;P_0242;"1";"0.00";"0.00";"319.00"
S_830259327;"2021-05-07";"18:14:37";C_000006900;P_0242;"1";"0.00";"0.00";"319.00"
S_690140842;"2022-05-15";"11:35:24";C_000001792;P_0242;"1";"0.00";"0.00";"319.00"
S_656796302;"2020-08-23";"05:26:36";C_000000646;P_0242;"1";"0.00";"0.00";"319.00"
S_433497472;"2021-01-26";"23:23:58";C_000000393;P_0242;"1";"0.00";"0.00";"319.00"
S_948065739;"2020-03-31";"03:18:21";C_000001179;P_0242;"1";"0.00";"0.00";"319.00"
S_224085566;"2022-07-04";"15:49:57";C_000001384;P_0242;"1";"0.00";"0.00";"319.00"
S_399986014;"2022-03-06";"13:58:37";C_000001762;P_0242;"1";"0.00";"0.00";"319.00"
S_462366867;"2022-09-26";"19:12:04";C_000011783;P_0242;"1";"0.00";"0.00";"319.00"
S_464623931;"2022-08-03";"20:18:44";C_000009076;P_0242;"1";"0.00";"0.00";"319.00"
S_617687969;"2021-04-01";"01:50:14";C_000000985;P_0242;"1";"0.00";"0.00";"319.00"
S_386456398;"2021-11-29";"07:40:09";C_000006865;P_0242;"1";"0.00";"0.00";"319.00"
S_237823310;"2022-11-28";"06:15:24";C_000003834;P_0242;"1";"0.00";"0.00";"319.00"
S_947080061;"2021-07-04";"15:45:44";C_000008563;P_0242;"1";"0.00";"0.00";"319.00"
S_408359580;"2022-10-12";"07:56:40";C_000029228;P_0242;"1";"0.00";"0.00";"319.00"
S_763303341;"2021-04-01";"14:29:30";C_000000793;P_0242;"1";"0.00";"0.00";"319.00"
S_171143326;"2020-10-12";"22:37:03";C_000000058;P_0242;"1";"0.00";"0.00";"319.00"
S_100560716;"2020-07-02";"09:04:57";C_000001333;P_0242;"1";"0.00";"0.00";"319.00"
S_474771726;"2022-02-13";"00:36:30";C_000005039;P_0242;"1";"0.00";"0.00";"319.00"
S_843615374;"2020-06-22";"04:45:02";C_000000106;P_0242;"1";"0.00";"0.00";"319.00"
S_798566249;"2021-10-11";"23:30:29";C_000000291;P_0242;"1";"0.00";"0.00";"319.00"
S_399120152;"2022-10-16";"04:56:08";C_000001935;P_0242;"1";"0.00";"0.00";"319.00"
S_841662608;"2022-09-09";"21:38:03";C_000006927;P_0242;"1";"0.00";"0.00";"319.00"
S_539580010;"2020-03-15";"04:13:38";C_000029176;P_0242;"1";"0.00";"0.00";"319.00"
S_619005702;"2020-01-28";"18:02:06";C_000001762;P_0242;"1";"0.00";"0.00";"319.00"
S_661156354;"2022-01-14";"22:51:51";C_000047358;P_0242;"1";"0.00";"0.00";"319.00"
S_338364113;"2020-07-10";"09:30:58";C_000000756;P_0242;"1";"0.00";"0.00";"319.00"
S_533109363;"2022-03-03";"14:17:36";C_000002505;P_0242;"1";"0.00";"0.00";"319.00"
S_415043780;"2021-09-26";"01:08:56";C_000000657;P_0242;"1";"0.00";"0.00";"319.00"
S_432566015;"2021-03-08";"14:05:46";C_000047915;P_0242;"1";"0.00";"0.00";"319.00"
S_351502451;"2021-02-15";"02:57:54";C_000002004;P_0242;"1";"0.00";"0.00";"319.00"
S_084192893;"2020-03-24";"23:57:03";C_000006007;P_0242;"1";"0.00";"0.00";"319.00"
S_136204765;"2022-03-23";"05:14:40";C_000000456;P_0242;"1";"0.00";"0.00";"319.00"
S_138294890;"2021-11-25";"01:07:20";C_000001457;P_0242;"1";"0.00";"0.00";"319.00"
S_917256928;"2022-09-24";"15:23:34";C_000003934;P_0242;"1";"0.00";"0.00";"319.00"
S_428572086;"2021-10-24";"02:44:45";C_000006474;P_0242;"1";"0.00";"0.00";"319.00"
S_852200416;"2021-09-13";"16:02:02";C_000000450;P_0242;"1";"0.00";"0.00";"319.00"
S_338614854;"2020-11-01";"07:25:15";C_000000710;P_0242;"1";"0.00";"0.00";"319.00"
S_444873388;"2021-06-14";"04:25:30";C_000005063;P_0242;"1";"0.00";"0.00";"319.00"
S_673528539;"2022-09-10";"16:56:48";C_000000729;P_0242;"1";"0.00";"0.00";"319.00"
S_162166401;"2022-10-22";"09:27:47";C_000000437;P_0242;"1";"0.00";"0.00";"319.00"
S_636958935;"2021-12-08";"00:13:49";C_000000935;P_0242;"1";"0.00";"0.00";"319.00"
S_789375504;"2022-11-02";"15:45:27";C_000011783;P_0242;"1";"0.00";"0.00";"319.00"
S_872725081;"2020-12-09";"11:08:06";C_000000617;P_0242;"1";"0.00";"0.00";"319.00"
S_068572851;"2020-03-29";"19:20:26";C_000001553;P_0242;"1";"0.00";"0.00";"319.00"
S_349934126;"2022-01-05";"21:59:36";C_000000409;P_0242;"1";"0.00";"0.00";"319.00"
S_032884409;"2021-02-03";"13:36:55";C_000005637;P_0242;"1";"0.00";"0.00";"319.00"
S_597130405;"2020-03-31";"17:42:55";C_000004874;P_0242;"1";"0.00";"0.00";"319.00"
S_331076406;"2021-03-03";"22:11:52";C_000002013;P_0242;"1";"0.00";"0.00";"319.00"
S_981574526;"2021-10-03";"18:49:17";C_000000616;P_0242;"1";"0.00";"0.00";"319.00"
S_640263890;"2020-07-15";"01:00:40";C_000000672;P_0242;"1";"0.00";"0.00";"319.00"
S_701065985;"2020-06-21";"21:36:55";C_000000917;P_0242;"1";"0.00";"0.00";"319.00"
S_438202563;"2021-06-06";"22:33:01";C_000029176;P_0242;"1";"0.00";"0.00";"319.00"
S_452527584;"2022-11-18";"17:51:58";C_000016966;P_0242;"1";"0.00";"0.00";"319.00"
S_124272874;"2022-05-01";"16:28:36";C_000013160;P_0242;"1";"0.00";"0.00";"319.00"
S_225394882;"2020-02-10";"06:54:48";C_000001749;P_0242;"1";"0.00";"0.00";"319.00"
